Rk,School,G,W 2008,L 2008,W-L% 2008,SRS,SOS,W 2008 Conf,L 2008 Conf,W,L,W,L,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
156,Marist,33,10,23,0.303,-7.24,-1.85,4,14,7,7,2,14,2111,2289,,1340,739,1826,0.405,241,669,0.36,392,619,0.633,318,1166,355,188,88,513,673
157,Marquette,35,25,10,0.714,15.06,7.87,12,6,16,2,7,4,2739,2432,,1405,914,2023,0.452,243,701,0.347,668,918,0.728,425,1247,526,275,100,408,623
158,Marshall,32,15,17,0.469,0.14,2.73,7,9,13,3,2,9,2276,2255,,1290,775,1755,0.442,195,615,0.317,531,743,0.715,374,1043,419,199,68,418,615
159,Maryland-Baltimore County,32,15,17,0.469,-8.74,-4.16,7,9,8,5,5,12,2102,2207,,1300,783,1796,0.436,116,368,0.315,420,595,0.706,318,1045,418,164,79,314,530
160,Maryland-Eastern Shore,30,7,23,0.233,-22.6,-8.8,3,13,5,6,2,16,1757,2089,,,588,1579,0.372,152,490,0.31,429,694,0.618,446,1077,290,150,48,492,591
161,Maryland,35,21,14,0.6,11.1,8.99,7,9,14,4,2,6,2512,2419,,1415,924,2179,0.424,201,604,0.333,463,611,0.758,464,1274,511,268,145,428,582
162,Massachusetts,30,12,18,0.4,0.64,3.54,7,9,6,7,3,10,2146,2211,,1210,764,1767,0.432,262,721,0.363,356,511,0.697,317,1037,430,200,166,422,511
163,McNeese State,29,11,18,0.379,-5.47,-3.99,5,11,9,5,2,13,1853,1865,,,692,1610,0.43,142,440,0.323,327,506,0.646,363,1131,356,162,170,457,480
164,Memphis,37,33,4,0.892,20.92,4.63,16,0,19,1,10,1,2779,2176,,1485,979,2176,0.45,222,681,0.326,599,868,0.69,498,1452,526,328,222,464,654
165,Mercer,32,17,15,0.531,-7.1,0.12,11,9,8,4,7,11,2392,2429,,,816,1894,0.431,232,701,0.331,528,734,0.719,442,1258,390,186,105,504,616
166,Miami (FL),32,19,13,0.594,11.76,9.04,7,9,12,4,5,7,2325,2123,,1295,796,1865,0.427,251,682,0.368,482,706,0.683,463,1272,406,194,122,427,539
167,Miami (OH),30,17,13,0.567,3.16,0.46,10,6,9,2,7,10,1847,1766,,,658,1512,0.435,160,482,0.332,371,523,0.709,291,956,370,178,90,404,513
168,Michigan State,38,31,7,0.816,17.71,9.37,15,3,12,2,9,1,2737,2420,,1520,962,2135,0.451,201,567,0.354,612,877,0.698,533,1482,611,248,107,532,734
169,Michigan,35,21,14,0.6,11.9,9.74,9,9,14,3,3,8,2341,2213,,1420,812,1910,0.425,305,912,0.334,412,544,0.757,336,1087,542,223,92,402,535
170,Middle Tennessee,32,18,14,0.563,-1.32,-2.78,10,8,10,6,6,7,2254,2114,,1285,811,1799,0.451,154,485,0.318,478,689,0.694,385,1090,394,192,47,379,653
171,Milwaukee,31,17,14,0.548,-0.54,0.8,11,7,12,3,3,10,2108,2108,,1245,706,1777,0.397,246,724,0.34,450,626,0.719,381,1182,358,159,98,400,579
172,Minnesota,33,22,11,0.667,11.32,7.19,9,9,16,3,4,6,2189,2032,,1325,782,1772,0.441,188,575,0.327,437,611,0.715,397,1136,466,274,201,477,588
173,Mississippi State,36,23,13,0.639,9.1,4.62,9,7,13,5,6,5,2677,2479,,1465,890,2058,0.432,296,819,0.361,601,847,0.71,407,1384,447,250,271,517,604
174,Mississippi Valley State,32,7,25,0.219,-18.44,-7.22,7,11,7,3,0,19,2029,2388,,1280,710,1850,0.384,197,609,0.323,412,607,0.679,408,1076,359,239,52,492,716
175,Mississippi,31,16,15,0.516,5.82,5.41,7,9,12,4,3,8,2254,2241,,,792,1830,0.433,215,633,0.34,455,625,0.728,399,1151,362,173,103,409,580
176,Missouri-Kansas City,31,7,24,0.226,-10.11,-1.25,3,15,3,9,3,14,2008,2263,,,702,1742,0.403,175,579,0.302,429,605,0.709,353,1007,340,208,55,406,631
177,Missouri State,31,11,20,0.355,-1.9,1.9,3,15,9,8,2,11,1887,1984,,1250,641,1597,0.401,193,607,0.318,412,607,0.679,340,1006,352,162,69,407,617
178,Missouri,38,31,7,0.816,19.56,6.72,12,4,18,0,5,4,3096,2571,,1520,1124,2381,0.472,263,746,0.353,585,871,0.672,486,1393,699,388,140,449,758
179,Monmouth,31,8,23,0.258,-14.84,-5.91,6,12,6,8,1,14,1925,2188,,1240,673,1642,0.41,196,585,0.335,383,547,0.7,324,1003,434,173,84,465,573
180,Montana State,31,14,17,0.452,-6.38,-2.45,6,10,7,5,7,11,2053,2152,,,707,1703,0.415,189,590,0.32,450,670,0.672,388,1082,351,165,102,429,559
181,Montana,29,17,12,0.586,-2.92,-3.53,11,5,12,3,5,9,1905,1868,,1160,664,1457,0.456,174,460,0.378,403,553,0.729,248,913,357,124,115,337,524
182,Morehead State,36,20,16,0.556,-3.14,-3.61,12,6,12,1,4,12,2511,2411,,,865,1978,0.437,188,565,0.333,593,823,0.721,498,1400,464,239,139,557,657
183,Morgan State,35,23,12,0.657,-2.29,-6.53,13,3,8,2,10,7,2333,2182,,,857,2047,0.419,181,537,0.337,438,675,0.649,508,1330,393,232,110,456,673
184,Mount St. Mary's,33,19,14,0.576,-1.47,-5.78,12,6,12,2,7,12,2241,2079,,1325,829,1839,0.451,158,475,0.333,425,631,0.674,397,1146,414,223,120,431,572
185,Murray State,31,19,12,0.613,-0.09,-3.95,13,5,12,2,6,6,2119,1959,,1245,739,1671,0.442,155,496,0.313,486,680,0.715,384,1062,397,223,65,406,564
186,Navy,30,19,11,0.633,-5.35,-7.68,8,6,12,3,7,7,2129,2059,,,717,1740,0.412,216,657,0.329,479,662,0.724,309,1114,378,199,75,419,620
187,Nebraska,31,18,13,0.581,8.92,4.82,8,8,14,4,4,8,1999,1872,,1245,686,1571,0.437,206,571,0.361,421,600,0.702,225,861,410,265,52,357,553
188,Nevada-Las Vegas,32,21,11,0.656,8.68,4.34,9,7,15,4,6,7,2200,2061,,1290,749,1770,0.423,244,708,0.345,458,671,0.683,325,1056,437,229,123,378,548
189,Nevada,34,21,13,0.618,4.28,1.4,11,5,13,8,8,5,2400,2249,,,826,1934,0.427,165,540,0.306,583,781,0.746,409,1241,407,227,163,406,655
190,New Hampshire,30,14,16,0.467,-9.4,-5.57,8,8,8,5,5,10,1876,1936,,1220,647,1676,0.386,240,743,0.323,342,534,0.64,375,1081,323,164,84,398,619
191,New Mexico State,32,17,15,0.531,2.25,0.28,9,7,12,4,4,10,2443,2380,,,865,1859,0.465,222,555,0.4,491,700,0.701,352,1106,457,231,122,428,593
192,New Mexico,34,22,12,0.647,11.37,3.6,12,4,16,2,6,7,2510,2246,,,841,1824,0.461,239,627,0.381,589,839,0.702,340,1174,522,218,110,424,708
193,New Orleans,30,11,19,0.367,-9.79,-4.08,6,12,9,6,2,13,1863,2000,,,672,1540,0.436,105,361,0.291,414,628,0.659,288,952,292,187,53,449,540
194,Niagara,35,26,9,0.743,6.21,-2.25,14,4,11,3,10,6,2665,2369,,,889,2142,0.415,260,841,0.309,627,883,0.71,536,1363,492,346,165,461,640
195,Nicholls State,31,20,11,0.645,-3.08,-4.08,12,4,11,3,7,6,2029,1866,,,709,1488,0.476,211,588,0.359,400,590,0.678,258,895,460,271,43,442,631
196,Norfolk State,31,13,18,0.419,-13.31,-9.49,9,7,6,4,5,10,2119,2219,,,764,1768,0.432,160,481,0.333,431,663,0.65,398,1068,318,269,111,500,628
197,North Carolina-Asheville,31,15,16,0.484,-11.34,-4.19,10,8,11,3,4,13,2261,2410,,,800,1799,0.445,212,589,0.36,449,655,0.685,362,1085,497,252,131,509,556
198,North Carolina A&T,32,16,16,0.5,-13,-8.37,9,7,10,2,4,13,2145,2138,,1290,782,1842,0.425,209,630,0.332,372,587,0.634,414,1204,387,256,156,579,586
199,North Carolina-Greensboro,30,5,25,0.167,-16.01,-4.33,4,16,2,10,3,14,1888,2216,,,659,1657,0.398,174,554,0.314,396,611,0.648,394,1070,316,162,112,456,572
200,North Carolina State,30,16,14,0.533,8.38,6.74,6,10,14,4,2,8,2189,2087,,1215,773,1626,0.475,202,538,0.375,441,615,0.717,340,1075,458,168,114,435,480
201,North Carolina-Wilmington,32,7,25,0.219,-13.82,-0.66,3,15,5,9,1,15,2280,2673,,1300,809,1953,0.414,270,808,0.334,392,576,0.681,327,1051,446,208,37,451,575
202,North Carolina,38,34,4,0.895,25.46,8.35,13,3,14,1,8,2,3413,2735,,1525,1205,2509,0.48,264,682,0.387,739,983,0.752,556,1594,685,325,196,472,608
203,North Dakota State,33,26,7,0.788,6.18,-2.72,16,2,12,1,10,4,2659,2279,,1345,943,1936,0.487,238,578,0.412,535,724,0.739,363,1171,486,230,108,370,539
204,North Texas,32,20,12,0.625,-1.14,-2.77,11,7,12,4,7,6,2472,2390,,,806,1850,0.436,212,592,0.358,648,885,0.732,406,1195,391,166,89,413,676
205,Northeastern,32,19,13,0.594,1.91,-0.24,12,6,7,5,11,7,2001,1932,,1295,685,1580,0.434,185,544,0.34,446,609,0.732,322,989,371,236,87,402,554
206,Northern Arizona,27,8,19,0.296,-6.14,-1.7,5,11,7,5,1,14,1795,1829,,,678,1410,0.481,165,466,0.354,274,444,0.617,260,844,413,199,65,399,468
207,Northern Colorado,32,14,18,0.438,-4.57,-3.64,8,8,10,4,3,13,2259,2266,,,751,1638,0.458,226,563,0.401,531,734,0.723,309,1032,397,219,53,494,627
208,Northern Illinois,30,10,20,0.333,-10,-5.13,5,11,7,5,2,11,1985,2123,,,704,1668,0.422,185,533,0.347,392,662,0.592,383,1060,373,239,94,481,610
209,Northern Iowa,34,23,11,0.676,5.63,2.24,14,4,11,4,8,4,2290,2158,,1390,766,1692,0.453,217,628,0.346,541,718,0.753,297,1140,418,146,83,397,619
210,Northwestern State,31,11,20,0.355,-18.7,-3.34,3,13,6,7,3,12,2188,2475,,,780,1934,0.403,164,561,0.292,464,713,0.651,489,1272,421,269,168,599,701
211,Northwestern,31,17,14,0.548,8.56,6.93,8,10,13,4,4,9,1967,1876,,,697,1568,0.445,255,661,0.386,318,461,0.69,266,877,472,225,89,346,554
212,Notre Dame,36,21,15,0.583,12.26,8.7,8,10,15,3,3,8,2727,2544,,1445,988,2283,0.433,319,802,0.398,432,609,0.709,440,1404,601,192,95,343,544
213,Oakland,36,23,13,0.639,1.8,-1.6,13,5,12,0,7,10,2699,2546,,1460,962,2008,0.479,267,719,0.371,508,728,0.698,408,1224,545,217,167,456,602
214,Ohio State,33,22,11,0.667,12.48,8.23,10,8,15,3,4,7,2206,2046,,1335,778,1618,0.481,216,576,0.375,434,619,0.701,266,1024,440,194,175,439,501
215,Ohio,32,15,17,0.469,-1.56,-1.4,7,9,11,2,2,13,2075,2080,,1285,709,1634,0.434,208,573,0.363,449,639,0.703,297,990,436,222,59,459,645
216,Oklahoma State,35,23,12,0.657,13.78,7.44,9,7,14,2,4,6,2830,2608,,1410,948,2059,0.46,327,851,0.384,607,812,0.748,346,1223,446,266,82,431,745
217,Oklahoma,36,30,6,0.833,18.07,6.88,13,3,16,1,7,3,2833,2430,,1445,982,1997,0.492,242,689,0.351,627,929,0.675,435,1402,521,249,156,500,616
218,Old Dominion,35,25,10,0.714,2.86,-2.23,12,6,16,3,8,7,2333,2110,,1415,877,1978,0.443,168,515,0.326,411,643,0.639,496,1332,542,252,122,430,516
219,Oral Roberts,31,16,15,0.516,3.68,-0.05,14,4,9,2,6,10,2194,2058,,1255,776,1752,0.443,167,536,0.312,475,712,0.667,388,1121,397,220,94,439,599
220,Oregon State,36,18,18,0.5,4.25,7.55,7,11,13,7,5,10,2189,2279,,1465,805,1725,0.467,222,624,0.356,357,553,0.646,293,1038,465,242,68,477,557
221,Oregon,31,8,23,0.258,1.51,10.28,2,16,6,9,1,10,2088,2360,,1250,702,1751,0.401,237,662,0.358,447,664,0.673,376,973,372,243,96,459,642
222,Pacific,34,21,13,0.618,2.22,-1.59,10,6,12,4,7,8,2254,2120,,,794,1712,0.464,243,631,0.385,423,623,0.679,345,1092,465,211,68,413,587
223,Penn State,38,27,11,0.711,9.49,5.71,10,8,17,3,6,7,2545,2378,,,904,2040,0.443,282,780,0.362,455,691,0.658,405,1290,493,192,64,412,551
224,Pennsylvania,28,10,18,0.357,-7.78,-3.33,6,8,3,11,6,7,1835,1935,,,633,1521,0.416,166,529,0.314,403,591,0.682,282,931,402,192,85,398,602
225,Pepperdine,32,9,23,0.281,-11.23,1.88,5,9,5,10,2,11,1974,2342,,1290,717,1857,0.386,171,543,0.315,369,524,0.704,404,1143,341,215,101,508,574
226,Pittsburgh,36,31,5,0.861,21.21,8.61,15,3,19,0,7,2,2787,2320,,1440,1040,2174,0.478,225,640,0.352,482,713,0.676,533,1433,633,246,139,436,585
227,Portland State,33,23,10,0.697,1.14,-3.16,11,5,13,1,7,7,2417,2262,,,861,1899,0.453,317,835,0.38,378,557,0.679,388,1116,503,245,93,453,553
228,Portland,32,19,13,0.594,2.89,-0.05,9,5,12,2,5,10,2249,2154,,1295,803,1727,0.465,256,613,0.418,387,579,0.668,342,1071,492,179,71,454,652
229,Prairie View,33,17,16,0.515,-12.47,-9.81,12,6,11,2,5,12,2318,2235,,,832,1932,0.431,192,590,0.325,462,731,0.632,488,1237,422,249,80,480,616
230,Princeton,27,13,14,0.481,-7.82,-7.66,8,6,8,6,5,8,1561,1545,,1090,548,1276,0.429,185,496,0.373,280,372,0.753,206,822,302,156,79,354,521
231,Providence,33,19,14,0.576,7.82,7.23,10,8,13,5,4,6,2577,2531,,,905,2014,0.449,227,708,0.321,540,795,0.679,451,1238,490,261,119,479,545
232,Purdue,37,27,10,0.73,16.44,7.17,11,7,18,3,5,5,2555,2212,,1495,914,2071,0.441,244,704,0.347,483,687,0.703,363,1271,552,265,176,426,650
233,Quinnipiac,31,15,16,0.484,-9.16,-8.57,10,8,6,7,9,7,2058,2088,,1250,758,1757,0.431,139,438,0.317,403,649,0.621,467,1180,379,205,77,448,571
234,Radford,33,21,12,0.636,-4.55,-4.37,15,3,12,5,9,6,2491,2372,,1345,884,1917,0.461,163,463,0.352,560,825,0.679,418,1372,466,225,154,539,607
235,Rhode Island,34,23,11,0.676,7.89,1.21,11,5,12,2,10,7,2696,2469,,,994,2072,0.48,215,548,0.392,493,707,0.697,441,1235,543,257,120,454,597
236,Rice,32,10,22,0.313,-5.05,3.18,4,12,5,10,2,11,2040,2273,,1285,717,1690,0.424,218,570,0.382,388,563,0.689,292,1021,443,153,70,425,590
237,Richmond,36,20,16,0.556,2.61,1.08,9,7,11,7,7,7,2518,2431,,1455,912,1998,0.456,246,718,0.343,448,662,0.677,346,1119,434,262,124,432,707
238,Rider,32,19,13,0.594,-2.63,-2.98,12,6,11,4,7,8,2303,2271,,1290,830,1874,0.443,225,638,0.353,418,620,0.674,373,1157,417,230,116,446,605
239,Robert Morris,35,24,11,0.686,-0.7,-5.23,15,3,14,3,9,7,2467,2288,,,880,1859,0.473,226,573,0.394,481,683,0.704,353,1161,536,301,121,530,693
240,Rutgers,32,11,21,0.344,1.07,6.6,2,16,8,10,3,10,2021,2131,,1285,725,1748,0.415,167,565,0.296,404,562,0.719,382,1176,355,191,189,495,563
241,Sacramento State,29,2,27,0.069,-17.77,-2.29,1,15,2,11,0,16,1652,2100,,1160,574,1433,0.401,153,424,0.361,351,507,0.692,248,830,298,129,46,420,522
242,Sacred Heart,31,17,14,0.548,-4.4,-6.85,12,6,10,4,7,10,2277,2167,,1250,857,1772,0.484,241,611,0.394,322,460,0.7,324,1040,520,240,118,493,546
243,Saint Francis (PA),29,6,23,0.207,-15.7,-6.24,3,15,4,8,2,15,1771,2041,,1165,618,1450,0.426,167,514,0.325,368,503,0.732,279,900,391,177,56,463,566
244,Saint Joseph's,32,17,15,0.531,4.21,2.21,9,7,7,6,8,6,2184,2120,,1305,757,1722,0.44,162,485,0.334,508,692,0.734,329,1104,472,207,119,429,538
245,Saint Louis,32,18,14,0.563,1.02,0.99,8,8,14,3,2,9,1977,1944,,,689,1605,0.429,171,503,0.34,428,617,0.694,313,1038,377,154,80,403,526
246,Saint Mary's (CA),35,28,7,0.8,9.52,1.49,10,4,15,1,8,4,2569,2243,,1400,898,2027,0.443,231,696,0.332,542,781,0.694,493,1389,471,255,172,437,563
247,Saint Peter's,30,11,19,0.367,-8.39,-3.43,8,10,7,7,4,11,1780,1911,,1200,618,1559,0.396,147,429,0.343,397,599,0.663,363,986,297,242,124,459,595
248,Sam Houston State,30,18,12,0.6,-0.39,-2.59,12,4,11,4,7,7,2279,2078,,1220,768,1726,0.445,243,659,0.369,500,713,0.701,402,1136,546,243,74,451,650
249,Samford,32,16,16,0.5,-8.28,-6.38,9,11,10,4,4,12,1972,1990,,1280,680,1458,0.466,264,731,0.361,348,511,0.681,197,845,439,209,40,416,475
250,San Diego State,36,26,10,0.722,11.54,4.74,11,5,16,2,6,5,2416,2147,,,868,1953,0.444,212,607,0.349,468,664,0.705,435,1220,467,287,90,459,600
251,San Diego,32,16,16,0.5,-0.37,1.57,6,8,9,6,4,7,1973,1953,,1290,719,1647,0.437,157,453,0.347,378,537,0.704,290,972,369,186,113,425,586
252,San Francisco,30,11,19,0.367,-5.91,0.3,3,11,7,5,3,13,2030,2113,,1215,692,1599,0.433,207,579,0.358,439,633,0.694,300,960,375,160,64,395,568
253,San Jose State,30,13,17,0.433,-2.64,0.44,6,10,7,7,5,10,2024,2040,,1205,749,1676,0.447,122,413,0.295,404,597,0.677,378,1083,380,173,90,441,484
254,Santa Clara,33,16,17,0.485,-0.55,0.41,7,7,11,3,4,10,2164,2119,,,771,1667,0.463,188,540,0.348,434,613,0.708,324,1163,421,187,156,549,584
255,Savannah State,29,15,14,0.517,-12.95,-1.16,,,13,3,2,11,1733,1805,,1170,626,1518,0.412,121,388,0.312,360,522,0.69,324,968,349,253,65,495,556
256,Seton Hall,32,17,15,0.531,7.53,6.47,7,11,10,6,4,7,2376,2331,,,853,1942,0.439,201,608,0.331,469,653,0.718,378,1082,415,276,110,394,639
257,Siena,35,27,8,0.771,8.05,0.99,16,2,17,0,9,4,2709,2462,,1415,1007,2157,0.467,184,558,0.33,511,769,0.664,438,1273,534,309,159,462,521
258,South Alabama,33,20,13,0.606,-2.62,-3.75,10,8,11,5,6,7,2301,2204,,1325,831,1768,0.47,149,403,0.37,490,737,0.665,401,1246,444,151,173,449,566
259,South Carolina State,31,17,14,0.548,-10.31,-9.47,10,6,10,4,5,8,2166,2092,,,792,1729,0.458,142,459,0.309,440,655,0.672,404,1232,431,198,106,556,522
260,South Carolina,31,21,10,0.677,8.78,4.2,10,6,16,3,5,6,2425,2209,,,891,1986,0.449,215,579,0.371,428,670,0.639,408,1114,341,284,155,421,584
261,South Dakota State,33,13,20,0.394,-5.83,-1.45,7,11,10,3,1,15,2280,2346,,,810,1837,0.441,218,636,0.343,442,631,0.7,387,1130,390,151,50,426,601
262,South Florida,31,9,22,0.29,2.63,8.18,4,14,7,7,1,12,1830,2002,,1245,663,1660,0.399,157,528,0.297,347,580,0.598,385,1098,385,162,84,389,551
263,Southeast Missouri State,30,3,27,0.1,-18.72,-3.75,0,18,2,11,0,15,2035,2416,,1200,726,1689,0.43,150,463,0.324,433,621,0.697,309,1010,338,166,101,459,509
264,Southeastern Louisiana,30,13,17,0.433,-6.22,-2.89,7,9,9,4,4,12,2127,2007,,,797,1707,0.467,180,524,0.344,353,551,0.641,338,1087,448,200,130,429,586
265,Southern California,35,22,13,0.629,14.09,9.15,9,9,15,2,2,8,2397,2224,,,872,1843,0.473,129,396,0.326,524,778,0.674,409,1247,438,224,165,487,584
266,Southern Illinois,31,13,18,0.419,0.35,3.19,8,10,8,6,5,8,1966,2037,,1250,668,1596,0.419,192,510,0.376,438,607,0.722,325,992,400,194,73,463,661
267,Southern Methodist,30,9,21,0.3,-3.27,3.62,3,13,9,8,0,12,1937,2047,,1205,710,1629,0.436,182,507,0.359,335,521,0.643,356,1056,334,180,108,447,533
268,Southern Mississippi,32,15,17,0.469,1.54,3.81,4,12,11,6,1,8,2136,2133,,1295,763,1761,0.433,109,358,0.304,501,689,0.727,340,1088,337,148,60,320,595
269,Southern Utah,31,11,20,0.355,-5.44,-2.12,8,10,8,6,2,13,2017,2114,,,697,1510,0.462,139,375,0.371,484,608,0.796,285,936,422,184,32,464,582
270,Southern,31,8,23,0.258,-17.64,-11.5,8,10,6,7,2,13,1957,2173,,,688,1694,0.406,162,501,0.323,419,640,0.655,405,1151,329,175,76,526,516
271,St. Bonaventure,30,15,15,0.5,-2.57,-1.12,6,10,8,6,7,7,2103,2135,,,773,1709,0.452,135,429,0.315,422,632,0.668,363,1162,442,191,144,511,632
272,St. Francis (NY),30,10,20,0.333,-12.66,-6.66,7,11,6,6,4,14,1970,2128,,1210,677,1630,0.415,263,723,0.364,353,548,0.644,307,979,376,176,128,475,627
273,St. John's (NY),34,16,18,0.471,4.28,6.83,6,12,13,8,1,10,2242,2298,,1365,819,1923,0.426,140,469,0.299,464,715,0.649,474,1258,408,246,123,503,621
274,Stanford,34,20,14,0.588,10.58,6.91,6,12,15,4,4,9,2488,2332,,1365,891,1936,0.46,249,649,0.384,457,648,0.705,366,1093,510,227,79,428,564
275,Stephen F. Austin,32,24,8,0.75,1.1,-3.21,13,3,13,0,6,7,2099,1795,,1295,786,1795,0.438,177,561,0.316,350,539,0.649,311,1126,421,200,100,384,582
276,Stetson,30,13,17,0.433,-6.88,1.17,9,11,10,4,3,12,1989,2058,,1220,701,1827,0.384,237,762,0.311,350,549,0.638,408,1124,310,215,104,431,566
277,Stony Brook,30,16,14,0.533,-4.82,-6.49,8,8,7,7,9,6,1951,1828,,,684,1658,0.413,175,500,0.35,408,601,0.679,354,1054,295,258,78,391,575
278,Syracuse,38,28,10,0.737,17.24,9.48,11,7,16,3,5,5,3046,2725,,,1110,2277,0.487,256,743,0.345,570,884,0.645,482,1505,687,296,194,583,580
279,Temple,34,22,12,0.647,9.05,3.9,11,5,9,2,9,8,2333,2158,,,846,1908,0.443,258,703,0.367,383,547,0.7,376,1248,527,189,141,426,581
280,Tennessee-Martin,32,22,10,0.688,0.06,-4.9,14,4,12,3,9,6,2523,2242,,1290,900,1997,0.451,249,745,0.334,474,643,0.737,432,1178,467,267,89,409,599
281,Tennessee State,30,12,18,0.4,-10.79,-4.47,9,9,8,6,4,12,2185,2353,,1200,785,1709,0.459,146,437,0.334,469,683,0.687,362,1064,424,191,109,470,610
282,Tennessee Tech,30,12,18,0.4,-6.64,-4.68,6,12,8,7,4,11,2209,2189,,,801,1823,0.439,208,567,0.367,399,589,0.677,388,1105,405,263,160,475,625
283,Tennessee,34,21,13,0.618,13.6,7.71,10,6,10,5,6,5,2665,2465,,1365,957,2105,0.455,229,728,0.315,522,772,0.676,485,1316,554,225,124,452,647
284,Texas A&M-Corpus Christi,33,18,15,0.545,-3.49,-1.46,11,5,11,3,6,11,2255,2228,,1325,769,1826,0.421,176,573,0.307,541,792,0.683,458,1242,418,281,132,564,638
285,Texas A&M,34,24,10,0.706,10.52,6.13,9,7,16,2,5,5,2440,2281,,,822,1831,0.449,202,560,0.361,594,856,0.694,422,1249,427,164,133,432,585
286,Texas-Arlington,30,16,14,0.533,-2.37,-3.37,9,7,9,2,7,10,2341,2223,,1210,830,1761,0.471,203,601,0.338,478,637,0.75,326,1076,455,206,68,412,594
287,Texas Christian,31,14,17,0.452,2.23,3.96,5,11,10,5,3,10,1978,1988,,,681,1592,0.428,180,553,0.325,436,595,0.733,287,962,388,178,33,420,567
288,Texas-El Paso,37,23,14,0.622,6.67,3.21,10,6,13,5,8,6,2788,2660,,,931,2200,0.423,195,625,0.312,731,1021,0.716,474,1396,504,250,148,458,812
289,Texas-Rio Grande Valley,27,10,17,0.37,-13.68,-3.01,,,7,4,2,10,1763,1871,,1080,642,1404,0.457,119,399,0.298,360,578,0.623,257,856,424,154,48,423,507
290,Texas-San Antonio,32,19,13,0.594,-4.67,-4.17,8,8,11,3,6,9,2404,2285,,1300,805,1906,0.422,268,778,0.344,526,743,0.708,378,1131,376,296,72,448,601
291,Texas Southern,32,7,25,0.219,-16.56,-7.46,7,11,4,6,3,16,2063,2354,,,764,1673,0.457,123,382,0.322,412,670,0.615,332,989,378,240,74,566,702
292,Texas State,30,14,16,0.467,-4.73,-3.93,7,9,11,4,2,10,2445,2319,,1205,865,1919,0.451,235,637,0.369,480,723,0.664,434,1169,464,234,81,497,780
293,Texas Tech,33,14,19,0.424,5.04,8.04,3,13,12,6,0,11,2563,2607,,,896,1984,0.452,236,630,0.375,535,732,0.731,348,1185,504,185,94,478,719
294,Texas,35,23,12,0.657,14.83,8.09,9,7,13,2,4,6,2532,2296,,1410,917,2063,0.444,166,566,0.293,532,797,0.668,496,1359,448,217,187,442,674
295,Toledo,32,7,25,0.219,-10.48,-0.96,5,11,6,7,0,16,1893,2173,,,692,1641,0.422,149,498,0.299,360,551,0.653,349,1058,347,208,102,548,586
296,Towson,34,12,22,0.353,-7.3,-1.27,5,13,6,8,4,12,2213,2399,,,776,1930,0.402,213,685,0.311,448,671,0.668,418,1186,442,246,156,441,614
297,Troy,32,19,13,0.594,-3.64,-4.22,14,4,11,3,6,8,2500,2470,,,904,1962,0.461,274,732,0.374,418,599,0.698,361,1145,451,241,122,396,523
298,Tulane,31,14,17,0.452,-1.3,0.9,7,9,10,6,2,11,2017,2055,,1255,719,1700,0.423,151,456,0.331,428,632,0.677,351,1028,413,235,98,425,597
299,Tulsa,36,25,11,0.694,8.41,4.84,12,4,15,2,7,7,2405,2210,,1445,840,1880,0.447,195,576,0.339,530,762,0.696,395,1355,394,194,171,510,664
300,UCLA,35,26,9,0.743,18.64,7.19,13,5,16,2,6,4,2642,2241,,1405,967,1973,0.49,262,656,0.399,446,616,0.724,395,1151,541,292,110,440,598
301,Utah State,35,30,5,0.857,9.33,0.07,14,2,17,0,11,3,2534,2169,,,899,1813,0.496,222,563,0.394,514,695,0.74,365,1202,566,168,88,393,539
302,Utah,34,24,10,0.706,12.59,5.72,12,4,13,2,6,7,2421,2195,,1370,819,1727,0.474,242,655,0.369,541,693,0.781,279,1193,458,171,166,469,632
303,Valparaiso,31,9,22,0.29,-4.43,2.22,5,13,8,6,1,12,1900,2031,,,678,1611,0.421,205,624,0.329,339,554,0.612,329,971,403,235,52,466,641
304,Vanderbilt,31,19,12,0.613,8.18,3.81,8,8,14,4,3,7,2185,2033,,1240,740,1642,0.451,190,561,0.339,515,719,0.716,334,1144,389,174,137,466,549
305,Vermont,33,24,9,0.727,4.64,-4.27,13,3,12,3,10,5,2533,2222,,1350,883,1834,0.481,186,504,0.369,581,831,0.699,357,1165,518,258,165,483,625
306,Villanova,38,30,8,0.789,17.45,8.72,13,5,16,2,8,3,2919,2560,,,990,2193,0.451,247,701,0.352,692,919,0.753,477,1449,551,300,128,505,735
307,Virginia Commonwealth,34,24,10,0.706,7.7,-0.65,14,4,16,1,7,6,2440,2156,,,866,1878,0.461,222,601,0.369,486,689,0.705,362,1152,469,257,155,431,654
308,VMI,32,24,8,0.75,-3.3,-7.49,13,5,13,3,10,5,3002,2737,,1290,1009,2279,0.443,438,1224,0.358,546,742,0.736,394,1068,581,453,105,449,598
309,Virginia Tech,34,19,15,0.559,8.79,6.88,7,9,10,6,5,6,2470,2405,,1385,845,1934,0.437,207,615,0.337,573,791,0.724,416,1257,454,221,155,459,620
310,Virginia,28,10,18,0.357,5.87,8.34,4,12,9,8,1,9,1960,2029,,1130,701,1682,0.417,156,494,0.316,402,543,0.74,360,1030,348,179,112,413,531
311,Wagner,30,16,14,0.533,-10.39,-8.6,8,10,8,6,8,8,2021,2049,,1205,717,1607,0.446,221,576,0.384,366,585,0.626,304,1000,417,211,96,451,531
